Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Hens,Conditions,Pericarditis,2017-05,England,14,3730485,14,0
Hens,Conditions,Pericarditis,2017-06,England,43,3716321,15,0.001
Hens,Conditions,Perihepatitis/Peritonitis,2017-04,England,11861,3060626,16,0.388
Hens,Conditions,Perihepatitis/Peritonitis,2017-05,England,11707,3730485,14,0.314
Hens,Conditions,Perihepatitis/Peritonitis,2017-06,England,13812,3716321,15,0.372
Hens,Conditions,Respiratory Disease (air sacculitis),2017-04,England,13,3060626,16,0
Hens,Conditions,Respiratory Disease (air sacculitis),2017-05,England,13,3730485,14,0
Hens,Conditions,Respiratory Disease (air sacculitis),2017-06,England,127,3716321,15,0.003
Hens,Conditions,Salpingitis,2017-04,England,5084,3060626,16,0.166
Hens,Conditions,Salpingitis,2017-05,England,7006,3730485,14,0.188
Hens,Conditions,Salpingitis,2017-06,England,8399,3716321,15,0.226
Hens,Conditions,Tumours/Nodules,2017-04,England,884,3060626,16,0.029
Hens,Conditions,Tumours/Nodules,2017-05,England,1247,3730485,14,0.033
Hens,Conditions,Tumours/Nodules,2017-06,England,1753,3716321,15,0.047
Poultry,Conditions,Abnormal Colour/Fevered,2017-04,England,532,257066,8,0.207
Poultry,Conditions,Abnormal Colour/Fevered,2017-05,England,543,256027,8,0.212
Poultry,Conditions,Abnormal Colour/Fevered,2017-06,England,721,438341,11,0.164
Poultry,Conditions,Abnormal Colour/Fevered,2017-04,Wales,216,207110,1,0.104
Poultry,Conditions,Abnormal Colour/Fevered,2017-05,Wales,179,182450,1,0.098
Poultry,Conditions,Abnormal Colour/Fevered,2017-06,Wales,124,182671,3,0.068
Poultry,Conditions,Antemortem Rejects (Cull/Runts),2017-04,England,48,257066,8,0.019
Poultry,Conditions,Antemortem Rejects (Cull/Runts),2017-05,England,88,256027,8,0.034
Poultry,Conditions,Antemortem Rejects (Cull/Runts),2017-06,England,98,438341,11,0.022
Poultry,Conditions,Antemortem Rejects (Cull/Runts),2017-06,Wales,2,182671,3,0.001
Poultry,Conditions,Ascites/Oedema,2017-04,England,696,257066,8,0.271
Poultry,Conditions,Ascites/Oedema,2017-05,England,884,256027,8,0.345
Poultry,Conditions,Ascites/Oedema,2017-06,England,1078,438341,11,0.246
Poultry,Conditions,Ascites/Oedema,2017-04,Wales,1,207110,1,0
Poultry,Conditions,Ascites/Oedema,2017-06,Wales,87,182671,3,0.048
Poultry,Conditions,Bruising/Fractures,2017-04,England,99,257066,8,0.039
Poultry,Conditions,Bruising/Fractures,2017-05,England,146,256027,8,0.057
Poultry,Conditions,Bruising/Fractures,2017-06,England,207,438341,11,0.047
Poultry,Conditions,Bruising/Fractures,2017-04,Wales,14,207110,1,0.007
Poultry,Conditions,Bruising/Fractures,2017-05,Wales,10,182450,1,0.005
Poultry,Conditions,Bruising/Fractures,2017-06,Wales,21,182671,3,0.011
Poultry,Conditions,Cellulitis,2017-04,England,155,257066,8,0.06
Poultry,Conditions,Cellulitis,2017-05,England,228,256027,8,0.089
Poultry,Conditions,Cellulitis,2017-06,England,327,438341,11,0.075
Poultry,Conditions,Cellulitis,2017-04,Wales,7,207110,1,0.003
Poultry,Conditions,Cellulitis,2017-05,Wales,2,182450,1,0.001
Poultry,Conditions,Cellulitis,2017-06,Wales,52,182671,3,0.028
Poultry,Conditions,Contamination,2017-04,England,356,257066,8,0.138
Poultry,Conditions,Contamination,2017-05,England,39,256027,8,0.015
Poultry,Conditions,Contamination,2017-06,England,375,438341,11,0.086
Poultry,Conditions,Contamination,2017-04,Wales,8,207110,1,0.004
Poultry,Conditions,Contamination,2017-05,Wales,9,182450,1,0.005
Poultry,Conditions,Contamination,2017-06,Wales,6,182671,3,0.003
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-04,England,290,257066,8,0.113
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-05,England,520,256027,8,0.203
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-06,England,706,438341,11,0.161
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-04,Wales,15,207110,1,0.007
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-05,Wales,8,182450,1,0.004
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-06,Wales,35,182671,3,0.019
Poultry,Conditions,Death other than slaughter (uncut/badly bled),2017-04,England,85,257066,8,0.033
Poultry,Conditions,Death other than slaughter (uncut/badly bled),2017-05,England,4,256027,8,0.002
Poultry,Conditions,Death other than slaughter (uncut/badly bled),2017-06,England,121,438341,11,0.028
Poultry,Conditions,Death other than slaughter (uncut/badly bled),2017-04,Wales,9,207110,1,0.004
Poultry,Conditions,Death other than slaughter (uncut/badly bled),2017-05,Wales,6,182450,1,0.003
Poultry,Conditions,Death other than slaughter (uncut/badly bled),2017-06,Wales,13,182671,3,0.007
Poultry,Conditions,Dermatitis,2017-04,England,36,257066,8,0.014
Poultry,Conditions,Dermatitis,2017-05,England,16,256027,8,0.006
Poultry,Conditions,Dermatitis,2017-06,England,28,438341,11,0.006
Poultry,Conditions,Dermatitis,2017-04,Wales,6,207110,1,0.003
Poultry,Conditions,Dermatitis,2017-05,Wales,1,182450,1,0.001
Poultry,Conditions,Dermatitis,2017-06,Wales,4,182671,3,0.002
Poultry,Conditions,Emaciation,2017-04,England,224,257066,8,0.087
Poultry,Conditions,Emaciation,2017-05,England,159,256027,8,0.062
Poultry,Conditions,Emaciation,2017-06,England,331,438341,11,0.076
Poultry,Conditions,Emaciation,2017-04,Wales,106,207110,1,0.051
Poultry,Conditions,Emaciation,2017-05,Wales,107,182450,1,0.059
Poultry,Conditions,Emaciation,2017-06,Wales,47,182671,3,0.026
Poultry,Conditions,Hepatitis,2017-04,England,285,257066,8,0.111
Poultry,Conditions,Hepatitis,2017-05,England,144,256027,8,0.056
Poultry,Conditions,Hepatitis,2017-06,England,334,438341,11,0.076
Poultry,Conditions,Hepatitis,2017-04,Wales,2,207110,1,0.001
Poultry,Conditions,Hepatitis,2017-05,Wales,5,182450,1,0.003
Poultry,Conditions,Hepatitis,2017-06,Wales,45,182671,3,0.025
Poultry,Conditions,Joint Lesions,2017-04,England,81,257066,8,0.032
Poultry,Conditions,Joint Lesions,2017-05,England,16,256027,8,0.006
Poultry,Conditions,Joint Lesions,2017-06,England,76,438341,11,0.017
Poultry,Conditions,Joint Lesions,2017-04,Wales,1,207110,1,0
Poultry,Conditions,Joint Lesions,2017-06,Wales,18,182671,3,0.01
Poultry,Conditions,Machine Damage,2017-04,England,165,257066,8,0.064
Poultry,Conditions,Machine Damage,2017-05,England,157,256027,8,0.061
Poultry,Conditions,Machine Damage,2017-06,England,367,438341,11,0.084
Poultry,Conditions,Machine Damage,2017-04,Wales,30,207110,1,0.014
Poultry,Conditions,Machine Damage,2017-05,Wales,9,182450,1,0.005
Poultry,Conditions,Machine Damage,2017-06,Wales,10,182671,3,0.005
Poultry,Conditions,"Other Factory (poor plucking, product requirement)",2017-04,England,100,257066,8,0.039
Poultry,Conditions,"Other Factory (poor plucking, product requirement)",2017-05,England,17,256027,8,0.007
Poultry,Conditions,"Other Factory (poor plucking, product requirement)",2017-06,England,136,438341,11,0.031
Poultry,Conditions,"Other Factory (poor plucking, product requirement)",2017-04,Wales,1,207110,1,0
Poultry,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-04,England,83,257066,8,0.032
Poultry,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-05,England,31,256027,8,0.012
Poultry,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-06,England,174,438341,11,0.04
Poultry,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-06,Wales,23,182671,3,0.013
Poultry,Conditions,Overscald,2017-04,England,1,257066,8,0
Poultry,Conditions,Overscald,2017-05,England,16,256027,8,0.006
Poultry,Conditions,Overscald,2017-06,England,814,438341,11,0.186
Poultry,Conditions,Overscald,2017-04,Wales,1,207110,1,0
Poultry,Conditions,Overscald,2017-05,Wales,1,182450,1,0.001
Poultry,Conditions,Pericarditis,2017-04,England,232,257066,8,0.09
Poultry,Conditions,Pericarditis,2017-05,England,59,256027,8,0.023
Poultry,Conditions,Pericarditis,2017-06,England,209,438341,11,0.048
Poultry,Conditions,Pericarditis,2017-04,Wales,142,207110,1,0.069
Poultry,Conditions,Pericarditis,2017-05,Wales,90,182450,1,0.049
Poultry,Conditions,Pericarditis,2017-06,Wales,53,182671,3,0.029
Poultry,Conditions,Perihepatitis/Peritonitis,2017-04,England,123,257066,8,0.048
Poultry,Conditions,Perihepatitis/Peritonitis,2017-05,England,345,256027,8,0.135
Poultry,Conditions,Perihepatitis/Peritonitis,2017-06,England,1312,438341,11,0.299
Poultry,Conditions,Perihepatitis/Peritonitis,2017-04,Wales,38,207110,1,0.018
Poultry,Conditions,Perihepatitis/Peritonitis,2017-05,Wales,14,182450,1,0.008
Poultry,Conditions,Perihepatitis/Peritonitis,2017-06,Wales,57,182671,3,0.031
Poultry,Conditions,Respiratory Disease (air sacculitis),2017-04,England,37,257066,8,0.014
Poultry,Conditions,Respiratory Disease (air sacculitis),2017-05,England,24,256027,8,0.009
Poultry,Conditions,Respiratory Disease (air sacculitis),2017-06,England,4,438341,11,0.001
Poultry,Conditions,Salpingitis,2017-04,England,133,257066,8,0.052
Poultry,Conditions,Salpingitis,2017-05,England,42,256027,8,0.016
Poultry,Conditions,Salpingitis,2017-06,England,106,438341,11,0.024
Poultry,Conditions,Tumours/Nodules,2017-04,England,74,257066,8,0.029
Poultry,Conditions,Tumours/Nodules,2017-05,England,56,256027,8,0.022
Poultry,Conditions,Tumours/Nodules,2017-06,England,35,438341,11,0.008
Quail,Conditions,Abnormal Colour/Fevered,2017-04,England,12,33275,2,0.036
Quail,Conditions,Abnormal Colour/Fevered,2017-05,England,66,34625,2,0.191
Quail,Conditions,Abnormal Colour/Fevered,2017-06,England,31,27715,2,0.112
Quail,Conditions,Ascites/Oedema,2017-04,England,1,33275,2,0.003
Quail,Conditions,Bruising/Fractures,2017-04,England,83,33275,2,0.249
Quail,Conditions,Bruising/Fractures,2017-05,England,183,34625,2,0.529
Quail,Conditions,Bruising/Fractures,2017-06,England,208,27715,2,0.75
Quail,Conditions,Cellulitis,2017-05,England,6,34625,2,0.017
Quail,Conditions,Contamination,2017-04,England,40,33275,2,0.12
Quail,Conditions,Contamination,2017-05,England,39,34625,2,0.113
Quail,Conditions,Contamination,2017-06,England,7,27715,2,0.025
Quail,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-04,England,16,33275,2,0.048
Quail,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-05,England,14,34625,2,0.04
Quail,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-06,England,37,27715,2,0.134
Quail,Conditions,Death other than slaughter (uncut/badly bled),2017-06,England,11,27715,2,0.04
Quail,Conditions,Dermatitis,2017-04,England,2,33275,2,0.006
Quail,Conditions,Dermatitis,2017-05,England,12,34625,2,0.035
Quail,Conditions,Emaciation,2017-04,England,230,33275,2,0.691
Quail,Conditions,Emaciation,2017-05,England,168,34625,2,0.485
Quail,Conditions,Emaciation,2017-06,England,168,27715,2,0.606
Quail,Conditions,Joint Lesions,2017-04,England,57,33275,2,0.171
Quail,Conditions,Joint Lesions,2017-05,England,68,34625,2,0.196
Quail,Conditions,Joint Lesions,2017-06,England,38,27715,2,0.137
Quail,Conditions,Machine Damage,2017-04,England,186,33275,2,0.559
Quail,Conditions,Machine Damage,2017-05,England,151,34625,2,0.436
Quail,Conditions,Machine Damage,2017-06,England,110,27715,2,0.397
Quail,Conditions,"Other Factory (poor plucking, product requirement)",2017-04,England,52,33275,2,0.156
Quail,Conditions,"Other Factory (poor plucking, product requirement)",2017-05,England,238,34625,2,0.687
Quail,Conditions,"Other Factory (poor plucking, product requirement)",2017-06,England,32,27715,2,0.115
Quail,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-04,England,15,33275,2,0.045
Quail,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-05,England,10,34625,2,0.029
Quail,Conditions,Overscald,2017-04,England,99,33275,2,0.298
Quail,Conditions,Overscald,2017-05,England,81,34625,2,0.234
Quail,Conditions,Overscald,2017-06,England,45,27715,2,0.162
Quail,Conditions,Perihepatitis/Peritonitis,2017-05,England,1,34625,2,0.003
Quail,Conditions,Salpingitis,2017-04,England,15,33275,2,0.045
Quail,Conditions,Salpingitis,2017-05,England,2,34625,2,0.006
Quail,Conditions,Tumours/Nodules,2017-04,England,8,33275,2,0.024
Quail,Conditions,Tumours/Nodules,2017-05,England,6,34625,2,0.017
Quail,Conditions,Tumours/Nodules,2017-06,England,2,27715,2,0.007
Turkeys,Conditions,Abnormal Colour/Fevered,2017-04,England,850,714939,10,0.119
Turkeys,Conditions,Abnormal Colour/Fevered,2017-05,England,972,950077,10,0.102
Turkeys,Conditions,Abnormal Colour/Fevered,2017-06,England,821,804611,10,0.102
Turkeys,Conditions,Abnormal Colour/Fevered,2017-04,Wales,7,3187,2,0.22
Turkeys,Conditions,Abnormal Colour/Fevered,2017-05,Wales,1,4297,1,0.023
Turkeys,Conditions,Abnormal Colour/Fevered,2017-06,Wales,9,2239,1,0.402
Turkeys,Conditions,Antemortem Rejects (Cull/Runts),2017-04,England,2,714939,10,0
Turkeys,Conditions,Antemortem Rejects (Cull/Runts),2017-05,England,3,950077,10,0
Turkeys,Conditions,Antemortem Rejects (Cull/Runts),2017-06,England,5,804611,10,0.001
Turkeys,Conditions,Ascites/Oedema,2017-04,England,41,714939,10,0.006
Turkeys,Conditions,Ascites/Oedema,2017-05,England,57,950077,10,0.006
Turkeys,Conditions,Ascites/Oedema,2017-06,England,47,804611,10,0.006
Turkeys,Conditions,Ascites/Oedema,2017-04,Wales,12,3187,2,0.377
Turkeys,Conditions,Ascites/Oedema,2017-05,Wales,24,4297,1,0.559
Turkeys,Conditions,Ascites/Oedema,2017-06,Wales,13,2239,1,0.581
Turkeys,Conditions,Bruising/Fractures,2017-04,England,8794,714939,10,1.23
Turkeys,Conditions,Bruising/Fractures,2017-05,England,12080,950077,10,1.271
Turkeys,Conditions,Bruising/Fractures,2017-06,England,12719,804611,10,1.581
Turkeys,Conditions,Bruising/Fractures,2017-04,Wales,20,3187,2,0.628
Turkeys,Conditions,Bruising/Fractures,2017-05,Wales,46,4297,1,1.071
Turkeys,Conditions,Bruising/Fractures,2017-06,Wales,43,2239,1,1.921
Turkeys,Conditions,Cellulitis,2017-04,England,238,714939,10,0.033
Turkeys,Conditions,Cellulitis,2017-05,England,342,950077,10,0.036
Turkeys,Conditions,Cellulitis,2017-06,England,545,804611,10,0.068
Turkeys,Conditions,Contamination,2017-04,England,687,714939,10,0.096
Turkeys,Conditions,Contamination,2017-05,England,935,950077,10,0.098
Turkeys,Conditions,Contamination,2017-06,England,913,804611,10,0.113
Turkeys,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-04,England,394,714939,10,0.055
Turkeys,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-05,England,517,950077,10,0.054
Turkeys,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-06,England,477,804611,10,0.059
Turkeys,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-04,Wales,6,3187,2,0.188
Turkeys,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-05,Wales,2,4297,1,0.047
Turkeys,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-06,Wales,8,2239,1,0.357
Turkeys,Conditions,Death other than slaughter (uncut/badly bled),2017-04,England,59,714939,10,0.008
Turkeys,Conditions,Death other than slaughter (uncut/badly bled),2017-05,England,116,950077,10,0.012
Turkeys,Conditions,Death other than slaughter (uncut/badly bled),2017-06,England,84,804611,10,0.01
Turkeys,Conditions,Dermatitis,2017-04,England,145,714939,10,0.02
Turkeys,Conditions,Dermatitis,2017-05,England,193,950077,10,0.02
Turkeys,Conditions,Dermatitis,2017-06,England,324,804611,10,0.04
Turkeys,Conditions,Dermatitis,2017-04,Wales,1,3187,2,0.031
Turkeys,Conditions,Dermatitis,2017-05,Wales,1,4297,1,0.023
Turkeys,Conditions,Dermatitis,2017-06,Wales,4,2239,1,0.179
Turkeys,Conditions,Emaciation,2017-04,England,227,714939,10,0.032
Turkeys,Conditions,Emaciation,2017-05,England,262,950077,10,0.028
Turkeys,Conditions,Emaciation,2017-06,England,182,804611,10,0.023
Turkeys,Conditions,Emaciation,2017-04,Wales,2,3187,2,0.063
Turkeys,Conditions,Emaciation,2017-06,Wales,4,2239,1,0.179
Turkeys,Conditions,Hepatitis,2017-04,England,1049,714939,10,0.147
Turkeys,Conditions,Hepatitis,2017-05,England,1181,950077,10,0.124
Turkeys,Conditions,Hepatitis,2017-06,England,968,804611,10,0.12
Turkeys,Conditions,Hepatitis,2017-04,Wales,180,3187,2,5.648
Turkeys,Conditions,Hepatitis,2017-05,Wales,176,4297,1,4.096
Turkeys,Conditions,Hepatitis,2017-06,Wales,144,2239,1,6.431
Turkeys,Conditions,Joint Lesions,2017-04,England,412,714939,10,0.058
Turkeys,Conditions,Joint Lesions,2017-05,England,758,950077,10,0.08
Turkeys,Conditions,Joint Lesions,2017-06,England,662,804611,10,0.082
Turkeys,Conditions,Machine Damage,2017-04,England,78,714939,10,0.011
Turkeys,Conditions,Machine Damage,2017-05,England,136,950077,10,0.014
Turkeys,Conditions,Machine Damage,2017-06,England,242,804611,10,0.03
Turkeys,Conditions,Machine Damage,2017-05,Wales,3,4297,1,0.07
Turkeys,Conditions,Machine Damage,2017-06,Wales,2,2239,1,0.089
Turkeys,Conditions,"Other Factory (poor plucking, product requirement)",2017-04,England,3,714939,10,0
Turkeys,Conditions,"Other Factory (poor plucking, product requirement)",2017-05,England,17,950077,10,0.002
Turkeys,Conditions,"Other Factory (poor plucking, product requirement)",2017-06,England,14,804611,10,0.002
Turkeys,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-04,England,7,714939,10,0.001
Turkeys,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-05,England,6,950077,10,0.001
Turkeys,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-06,England,1,804611,10,0
Turkeys,Conditions,Overscald,2017-04,England,165,714939,10,0.023
Turkeys,Conditions,Overscald,2017-05,England,157,950077,10,0.017
Turkeys,Conditions,Overscald,2017-06,England,296,804611,10,0.037
Turkeys,Conditions,Pericarditis,2017-04,England,2731,714939,10,0.382
Turkeys,Conditions,Pericarditis,2017-05,England,2432,950077,10,0.256
Turkeys,Conditions,Pericarditis,2017-06,England,2302,804611,10,0.286
Turkeys,Conditions,Pericarditis,2017-04,Wales,293,3187,2,9.194
Turkeys,Conditions,Pericarditis,2017-05,Wales,376,4297,1,8.75
Turkeys,Conditions,Pericarditis,2017-06,Wales,273,2239,1,12.193
Turkeys,Conditions,Perihepatitis/Peritonitis,2017-04,England,406,714939,10,0.057
Turkeys,Conditions,Perihepatitis/Peritonitis,2017-05,England,646,950077,10,0.068
Turkeys,Conditions,Perihepatitis/Peritonitis,2017-06,England,588,804611,10,0.073
Turkeys,Conditions,Perihepatitis/Peritonitis,2017-04,Wales,1,3187,2,0.031
Turkeys,Conditions,Respiratory Disease (air sacculitis),2017-04,England,48,714939,10,0.007
Turkeys,Conditions,Respiratory Disease (air sacculitis),2017-05,England,135,950077,10,0.014
Turkeys,Conditions,Respiratory Disease (air sacculitis),2017-06,England,66,804611,10,0.008
Turkeys,Conditions,Salpingitis,2017-04,England,57,714939,10,0.008
Turkeys,Conditions,Salpingitis,2017-05,England,133,950077,10,0.014
Turkeys,Conditions,Salpingitis,2017-06,England,71,804611,10,0.009
Turkeys,Conditions,Salpingitis,2017-04,Wales,23,3187,2,0.722
Turkeys,Conditions,Salpingitis,2017-05,Wales,14,4297,1,0.326
Turkeys,Conditions,Tumours/Nodules,2017-04,England,1,714939,10,0
Turkeys,Conditions,Tumours/Nodules,2017-06,England,1,804611,10,0
